Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Route,Delayed
8042,US-2024-168109-CHO-NUT-13000,2025-03-07,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1753,Chocolate → Washington,True
8043,US-2024-166233-CHO-MIL-31000,2025-03-07,2029-12-30,Standard Class,166233,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1759,Chocolate → North Carolina,True
8044,US-2024-129777-CHO-NUT-13000,2025-03-07,2029-12-30,Standard Class,129777,United States,Quincy,Massachusetts,2169,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,34.9,10,24.9,10.0,1759,Chocolate → Massachusetts,True
8045,US-2024-168109-CHO-SCR-58000,2025-03-07,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1753,Chocolate → Washington,True
8046,US-2024-168109-CHO-NUT-13000,2025-03-07,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1753,Chocolate → Washington,True
8047,US-2024-121503-OTH-KAZ-38000,2025-03-07,2029-12-27,Second Class,121503,United States,Houston,Texas,77041,Other,Interior,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9.0,1756,Other → Texas,True
8048,US-2024-168109-CHO-SCR-58000,2025-03-07,2029-12-24,Same Day,168109,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1753,Chocolate → Washington,True
8049,US-2024-126179-CHO-MIL-31000,2025-03-07,2029-12-28,Standard Class,126179,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1757,Chocolate → Georgia,True
8050,US-2024-111647-CHO-MIL-31000,2025-03-07,2029-12-28,Standard Class,111647,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1757,Chocolate → Texas,True
8051,US-2024-100223-CHO-SCR-58000,2025-05-07,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1699,Chocolate → Texas,True
8052,US-2024-100223-CHO-SCR-58000,2025-05-07,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,1699,Chocolate → Texas,True
8053,US-2024-100223-CHO-FUD-51000,2025-05-07,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1699,Chocolate → Texas,True
8054,US-2024-100223-CHO-TRI-54000,2025-05-07,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1699,Chocolate → Texas,True
8055,US-2024-100223-CHO-FUD-51000,2025-05-07,2029-12-31,Standard Class,100223,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1699,Chocolate → Texas,True
8056,US-2024-104388-CHO-NUT-13000,2025-05-07,2029-12-28,First Class,104388,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1696,Chocolate → Nebraska,True
8057,US-2024-152492-CHO-NUT-13000,2025-06-07,2029-12-27,Same Day,152492,United States,Miami,Florida,33142,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1664,Chocolate → Florida,True
8058,US-2024-101784-CHO-TRI-54000,2025-06-07,2030-01-01,Standard Class,101784,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1669,Chocolate → California,True
8059,US-2024-124303-CHO-MIL-31000,2025-06-07,2030-01-03,Standard Class,124303,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1671,Chocolate → Pennsylvania,True
8060,US-2024-124303-CHO-FUD-51000,2025-06-07,2030-01-03,Standard Class,124303,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1671,Chocolate → Pennsylvania,True
8061,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1637,Chocolate → Pennsylvania,True
8062,US-2024-105053-CHO-TRI-54000,2025-07-07,2029-12-30,Second Class,105053,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1637,Chocolate → New York,True
8063,US-2024-106824-CHO-TRI-54000,2025-07-07,2030-01-01,Standard Class,106824,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1639,Chocolate → California,True
8064,US-2024-169551-CHO-NUT-13000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1637,Chocolate → Pennsylvania,True
8065,US-2024-169551-CHO-MIL-31000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1637,Chocolate → Pennsylvania,True
8066,US-2024-169551-CHO-SCR-58000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1637,Chocolate → Pennsylvania,True
8067,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637,Chocolate → Pennsylvania,True
8068,US-2024-155152-CHO-MIL-31000,2025-07-07,2029-12-30,Second Class,155152,United States,Warwick,Rhode Island,2886,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1637,Chocolate → Rhode Island,True
8069,US-2024-169551-CHO-TRI-54000,2025-07-07,2029-12-30,First Class,169551,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1637,Chocolate → Pennsylvania,True
8070,US-2024-140480-CHO-NUT-13000,2025-08-07,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1609,Chocolate → Delaware,True
8071,US-2024-133249-CHO-MIL-31000,2025-08-07,2030-01-01,First Class,133249,United States,Pico Rivera,California,90660,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1608,Chocolate → California,True
8072,US-2024-108560-CHO-TRI-54000,2025-08-07,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1612,Chocolate → Washington,True
8073,US-2024-138464-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1609,Chocolate → Washington,True
8074,US-2024-140480-CHO-FUD-51000,2025-08-07,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1609,Chocolate → Delaware,True
8075,US-2024-134306-CHO-NUT-13000,2025-08-07,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1609,Chocolate → Massachusetts,True
8076,US-2024-140480-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1609,Chocolate → Delaware,True
8077,US-2024-138464-CHO-FUD-51000,2025-08-07,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1609,Chocolate → Washington,True
8078,US-2024-140480-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1609,Chocolate → Delaware,True
8079,US-2024-134306-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1609,Chocolate → Massachusetts,True
8080,US-2024-138464-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1609,Chocolate → Washington,True
8081,US-2024-108560-CHO-NUT-13000,2025-08-07,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1612,Chocolate → Washington,True
8082,US-2024-138464-CHO-NUT-13000,2025-08-07,2030-01-02,Standard Class,138464,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1609,Chocolate → Washington,True
8083,US-2024-150189-CHO-SCR-58000,2025-08-07,2029-12-31,First Class,150189,United States,San Mateo,California,94403,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,1607,Chocolate → California,True
8084,US-2024-108560-CHO-FUD-51000,2025-08-07,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1612,Chocolate → Washington,True
8085,US-2024-134306-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,134306,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1609,Chocolate → Massachusetts,True
8086,US-2024-111759-CHO-FUD-51000,2025-08-07,2030-01-02,Standard Class,111759,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1609,Chocolate → Washington,True
8087,US-2024-140480-CHO-FUD-51000,2025-08-07,2030-01-02,Standard Class,140480,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1609,Chocolate → Delaware,True
8088,US-2024-108560-CHO-SCR-58000,2025-08-07,2030-01-05,Standard Class,108560,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1612,Chocolate → Washington,True
8089,CA-2024-112109-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1609,Chocolate → Manitoba,True
8090,CA-2024-112109-CHO-TRI-54000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1609,Chocolate → Manitoba,True
8091,CA-2024-112109-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1609,Chocolate → Manitoba,True
8092,CA-2024-112109-CHO-MIL-31000,2025-08-07,2030-01-02,Standard Class,112109,Canada,Winnipeg,Manitoba,R0H,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1609,Chocolate → Manitoba,True
8093,US-2024-145128-CHO-TRI-54000,2025-09-07,2030-01-04,Standard Class,145128,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1580,Chocolate → Indiana,True
8094,US-2024-115651-CHO-NUT-13000,2025-09-07,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,1578,Chocolate → Illinois,True
8095,US-2024-115651-OTH-GUM-21000,2025-09-07,2030-01-02,First Class,115651,United States,Chicago,Illinois,60610,Other,Interior,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1578,Other → Illinois,True
8096,US-2024-121083-CHO-NUT-13000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1581,Chocolate → Connecticut,True
8097,US-2024-100209-CHO-TRI-54000,2025-09-07,2030-01-05,Standard Class,100209,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1581,Chocolate → Oregon,True
8098,US-2024-121083-CHO-SCR-58000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1581,Chocolate → Connecticut,True
8099,US-2024-121083-CHO-SCR-58000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1581,Chocolate → Connecticut,True
8100,US-2024-132122-CHO-SCR-58000,2025-09-07,2030-01-04,Standard Class,132122,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1580,Chocolate → Illinois,True
8101,US-2024-121083-CHO-TRI-54000,2025-09-07,2030-01-05,Standard Class,121083,United States,Manchester,Connecticut,6040,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1581,Chocolate → Connecticut,True
8102,US-2024-128629-CHO-MIL-31000,2025-10-07,2030-01-04,Second Class,128629,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1550,Chocolate → Georgia,True
8103,US-2024-169012-CHO-NUT-13000,2025-10-07,2030-01-04,Standard Class,169012,United States,Columbus,Georgia,31907,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1550,Chocolate → Georgia,True
8104,US-2024-127460-CHO-TRI-54000,2025-10-07,2030-01-04,Standard Class,127460,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1550,Chocolate → Illinois,True
8105,US-2024-162015-CHO-FUD-51000,2025-11-07,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1523,Chocolate → California,True
8106,US-2024-127656-CHO-MIL-31000,2025-11-07,2030-01-07,Standard Class,127656,United States,Waterloo,Iowa,50701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1522,Chocolate → Iowa,True
8107,US-2024-136623-CHO-TRI-54000,2025-11-07,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1521,Chocolate → California,True
8108,US-2024-164959-OTH-GUM-21000,2025-11-07,2030-01-05,Standard Class,164959,United States,Los Angeles,California,90004,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1520,Other → California,True
8109,US-2024-156818-CHO-MIL-31000,2025-11-07,2030-01-03,Second Class,156818,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1518,Chocolate → New York,True
8110,US-2024-162015-CHO-FUD-51000,2025-11-07,2030-01-08,Standard Class,162015,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1523,Chocolate → California,True
8111,US-2024-136623-CHO-NUT-13000,2025-11-07,2030-01-06,Standard Class,136623,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,1521,Chocolate → California,True
8112,US-2024-106047-CHO-SCR-58000,2025-12-07,2030-01-08,Standard Class,106047,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1493,Chocolate → Ohio,True
8256,US-2024-124576-CHO-SCR-58000,2025-01-08,2030-01-25,Second Class,124576,United States,Salinas,California,93905,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1843,Chocolate → California,True
8257,US-2024-162691-CHO-MIL-31000,2025-01-08,2030-01-28,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1846,Chocolate → Texas,True
8258,US-2024-168942-CHO-TRI-54000,2025-01-08,2030-01-26,Second Class,168942,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1844,Chocolate → California,True
8259,US-2024-162691-CHO-TRI-54000,2025-01-08,2030-01-28,Standard Class,162691,United States,Austin,Texas,78745,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1846,Chocolate → Texas,True
8260,US-2024-133235-CHO-FUD-51000,2025-01-08,2030-01-25,First Class,133235,United States,Charlotte,North Carolina,28205,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1843,Chocolate → North Carolina,True
8261,US-2024-135034-CHO-NUT-13000,2025-01-08,2030-01-24,First Class,135034,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1842,Chocolate → Illinois,True
8262,US-2024-165386-CHO-MIL-31000,2025-03-08,2030-01-25,First Class,165386,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1784,Chocolate → Illinois,True
8263,US-2024-168396-CHO-FUD-51000,2025-03-08,2030-01-29,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1788,Chocolate → California,True
8264,US-2024-168396-CHO-TRI-54000,2025-03-08,2030-01-29,Second Class,168396,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1788,Chocolate → California,True
8265,US-2024-163566-CHO-TRI-54000,2025-03-08,2030-01-27,First Class,163566,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1786,Chocolate → Ohio,True
8266,US-2024-143175-CHO-MIL-31000,2025-03-08,2030-01-27,Second Class,143175,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1786,Chocolate → California,True
8267,US-2024-141747-CHO-SCR-58000,2025-03-08,2030-01-29,Second Class,141747,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1788,Chocolate → Washington,True
8268,US-2024-140781-CHO-MIL-31000,2025-03-08,2030-01-28,Standard Class,140781,United States,Bloomington,Illinois,61701,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1787,Chocolate → Illinois,True
8269,US-2024-146367-CHO-NUT-13000,2025-04-08,2030-01-29,Standard Class,146367,United States,Carrollton,Texas,75007,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1757,Chocolate → Texas,True
8270,US-2024-132738-CHO-TRI-54000,2025-04-08,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1756,Chocolate → Colorado,True
8271,US-2024-132738-OTH-GUM-21000,2025-04-08,2030-01-28,First Class,132738,United States,Loveland,Colorado,80538,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,1756,Other → Colorado,True
8272,US-2024-128328-CHO-FUD-51000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1728,Chocolate → Indiana,True
8273,US-2024-128328-CHO-MIL-31000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1728,Chocolate → Indiana,True
8274,US-2024-117695-CHO-TRI-54000,2025-05-08,2030-01-29,First Class,117695,United States,Richmond,Kentucky,40475,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1727,Chocolate → Kentucky,True
8275,US-2024-154676-CHO-MIL-31000,2025-05-08,2030-01-29,First Class,154676,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,1727,Chocolate → Texas,True
8276,US-2024-128328-CHO-SCR-58000,2025-05-08,2030-01-30,Standard Class,128328,United States,Indianapolis,Indiana,46203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1728,Chocolate → Indiana,True
8277,US-2024-161200-CHO-MIL-31000,2025-06-08,2030-01-31,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1698,Chocolate → Louisiana,True
8278,US-2024-161200-CHO-FUD-51000,2025-06-08,2030-01-31,Second Class,161200,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1698,Chocolate → Louisiana,True
8279,US-2024-151981-CHO-MIL-31000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,1700,Chocolate → New Hampshire,True
8280,US-2024-151981-CHO-MIL-31000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1700,Chocolate → New Hampshire,True
8281,US-2024-136609-CHO-NUT-13000,2025-06-08,2030-02-01,Standard Class,136609,United States,Cedar Hill,Texas,75104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1699,Chocolate → Texas,True
8282,US-2024-168172-CHO-SCR-58000,2025-06-08,2030-01-31,Standard Class,168172,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1698,Chocolate → New York,True
8283,US-2024-151981-OTH-GUM-21000,2025-06-08,2030-02-02,Standard Class,151981,United States,Concord,New Hampshire,3301,Other,Atlantic,OTH-GUM-21000,Wonka Gum,6.25,5,3.25,3.0,1700,Other → New Hampshire,True
8284,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1669,Chocolate → California,True
8285,US-2024-156776-CHO-FUD-51000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,1669,Chocolate → California,True
8286,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1669,Chocolate → California,True
8287,US-2024-117023-CHO-NUT-13000,2025-07-08,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1670,Chocolate → New York,True
8288,US-2024-117023-CHO-SCR-58000,2025-07-08,2030-02-02,Standard Class,117023,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,1670,Chocolate → New York,True
8289,US-2024-156776-CHO-NUT-13000,2025-07-08,2030-02-01,Standard Class,156776,United States,Westminster,California,92683,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1669,Chocolate → California,True
8290,US-2024-155999-CHO-TRI-54000,2025-07-08,2030-02-03,Standard Class,155999,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1671,Chocolate → California,True
